Date,trend_direction,support_price,resistance_price,trend_slope
2023-05-04,-1,159.91000366210938,165.0,-0.008352976815107877
2023-05-05,-1,159.64999389648438,162.9499969482422,-0.008472920606213734
2023-05-08,-1,163.50999450683594,170.7899932861328,-0.008352344101048374
2023-05-09,-1,169.19000244140625,173.8000030517578,-0.008157079865565131
2023-05-10,-1,166.55999755859375,169.82000732421875,-0.007889338763979929
2023-05-11,-1,166.67999267578125,174.42999267578125,-0.00764906911694974
2023-05-12,-1,166.7899932861328,173.57000732421875,-0.007239911871732166
2023-05-15,-1,167.22999572753906,177.3800048828125,-0.006553808869552099
2023-05-16,-1,164.5500030517578,169.75999450683594,-0.005731838521677974
2023-05-17,-1,164.35000610351562,169.52000427246094,-0.005016048189448372
2023-05-18,-1,167.19000244140625,174.5,-0.0041772179941048475
2023-05-19,-1,172.4499969482422,177.05999755859375,-0.0034101087539436204
2023-05-22,-1,176.30999755859375,181.9499969482422,-0.002604915039163337
2023-05-23,-1,180.11000061035156,189.32000732421875,-0.001671985267813659
2023-05-24,-1,185.25999450683597,192.9600067138672,-0.00030324379340752823
2023-05-25,1,178.22000122070312,184.22000122070312,0.0006976578992940153
2023-05-26,1,180.5800018310547,186.77999877929688,0.0017144703764170777
2023-05-30,1,184.52999877929688,198.6000061035156,0.0030504245893149744
2023-05-31,1,197.52999877929688,204.47999572753903,0.004800180126429471
2023-06-01,1,195.1199951171875,203.9499969482422,0.006426018983903466
2023-06-02,1,199.3699951171875,209.8000030517578,0.007978206848924486
2023-06-05,1,209.75,217.25,0.00911751894721855
2023-06-06,1,214.5200042724609,221.2899932861328,0.010208555094504492
2023-06-07,1,212.52999877929688,221.91000366210935,0.011052048906260109
2023-06-08,1,223.1999969482422,230.8300018310547,0.01203373413779153
2023-06-09,1,223.00999450683597,235.22999572753903,0.012729053247505142
2023-06-12,1,242.0200042724609,252.4199981689453,0.013804464603103434
2023-06-13,1,244.58999633789065,250.97000122070312,0.014829212009715587
2023-06-14,1,251.33999633789065,259.67999267578125,0.01586392423360797
2023-06-15,1,250.5,261.57000732421875,0.01670761941356831
2023-06-16,1,247.2899932861328,258.95001220703125,0.017234197259517442
2023-06-20,1,257.2099914550781,263.6000061035156,0.017708084222419453
2023-06-21,1,261.1199951171875,274.75,0.018389895919209392
2023-06-22,1,257.7799987792969,276.989990234375,0.018987574977120968
2023-06-23,1,248.25,265.0,0.018936225082385634
2023-06-26,1,252.8000030517578,262.45001220703125,0.018793590457640556
